what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957018488
error,log,,,"Core exception while retrieving the content description",1383957018490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957018607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957018988
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957018988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957019025
error,log,,,"Core exception while retrieving the content description",1383957019027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957019145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957019588
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957019588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957019623
error,log,,,"Core exception while retrieving the content description",1383957019625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957019732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957019997
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957019997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957020031
error,log,,,"Core exception while retrieving the content description",1383957020033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957020134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957020269
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957020269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957020308
error,log,,,"Core exception while retrieving the content description",1383957020309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957020414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957020532
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957020532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957020563
error,log,,,"Core exception while retrieving the content description",1383957020565
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383957020624
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957020624
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957022845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957022912
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383957023137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1383957027080
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383957027159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957187377
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383957188856
error,log,,,"Problems saving workspace",1383957193596
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1383957193974
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1383957193982
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1383957193992
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1383957193998
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1383957194005
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1383957194052
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1383957194062
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1383957194062
stopped,bundle,com.soyatec.eemf,3.7.1.20110624,"com.soyatec.eemf",1383957194087
stopped,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1383957194107
stopped,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1383957194142
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1383957194156
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1383957194172
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1383957194183
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1383957194210
