what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942474942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942576531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383942597264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942602206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942602933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942604358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942642811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383942663858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942665559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942724964
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383942726284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383942726397
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383942726416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942812752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942813237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942813768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383942869445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383942869473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383942908455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383943011700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943026947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943095919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943140050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943140631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383943154104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943226268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943234144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943235274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943250560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943252435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943253000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943253554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943296945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383943336551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943337846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943616955
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383943617081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383943617174
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383943617192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383943709095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383943713867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943730222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943731140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943731927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943735532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943735937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943750556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943761297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943775869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943790351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943790693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943791080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943804749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943813313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943813693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943814016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943815878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943816959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943819533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383943829308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943830324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943913854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943924032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943924871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943925185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943926847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943928019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943929903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383943930970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944021959
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383944022036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383944022144
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383944022162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383944030857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944035694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944101043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944101753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944102289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944186033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944189107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944225425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944225797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944272393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944291470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944291964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944426298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944442213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944449135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944461236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944475650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944480737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944487862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944491820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944493829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944500323
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383944500398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383944500476
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383944500494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944511950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944547976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944549180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944561541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383944571054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944585750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944586780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944596998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944622757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944727634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944737845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944746960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944776482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944785176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383944813817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944891338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944935600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383944981449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945012016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383945028227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945040090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945326491
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1383945351910
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1383945352039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945352230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945423049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945429319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945445706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945446663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945447588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945450552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945451065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945473620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945513131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945525746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945526702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945568550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383945582872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383945590333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945599741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383945605960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945606912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945629805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945641936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945744910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945751977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383945960620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946086035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946104473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383946182864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946199516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946241818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946246773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946250651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946251845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946252162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946252487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946263130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383946338563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946339022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946364147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383946397471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383946402174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946404302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946404859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946405406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946436188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946442358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946449125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383946468086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383946487804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946502647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383946529805
